venda_id,cliente_id,produto_id,tempo_id,quantidade,valor_total
7250,229,361,317,4,2828.96
7251,360,4,74,8,26749.84
7252,94,251,140,7,33322.1
7253,805,385,228,10,45305.4
7254,988,286,138,2,7838.56
7255,851,199,224,5,4731.85
7256,587,330,89,3,2071.74
7257,305,14,172,10,29497.2
7258,521,473,231,6,2532.42
7259,342,81,129,6,4524.42
7260,639,24,207,9,38315.52
7261,350,424,239,6,8152.08
7262,898,216,149,10,19356.3
7263,215,66,93,7,16056.25
7264,152,347,113,3,11929.56
7265,807,210,266,5,19923.9
7266,780,264,94,3,12043.26
7267,272,360,12,8,26665.44
7268,344,203,36,7,11488.4
7269,448,7,266,10,44381.2
7270,181,185,62,4,14320.8
7271,289,360,23,5,16665.9
7272,230,36,294,5,8757.6
7273,856,380,253,5,17462.3
7274,120,31,252,10,2933.2
7275,390,466,214,6,16359.24
7276,745,15,285,5,11785.25
7277,192,492,200,7,19916.19
7278,519,146,199,7,16064.51
7279,858,364,315,8,11967.04
7280,351,200,352,2,2699.36
7281,666,439,225,5,11649.25
7282,507,316,148,8,31984.48
7283,332,154,161,5,9329.2
7284,784,171,309,10,48832.7
7285,568,147,54,7,28292.74
7286,993,326,351,5,15152.05
7287,901,430,262,1,4810.16
7288,607,374,36,3,4267.14
7289,929,397,297,3,13340.88
7290,98,14,224,2,5899.44
7291,249,357,173,6,1955.28
7292,977,43,144,4,19689.2
7293,974,500,203,7,16949.52
7294,461,341,61,9,25968.15
7295,736,160,27,4,5151.04
7296,631,263,45,10,10726.6
7297,389,291,129,8,26311.2
7298,162,435,298,4,6241.16
7299,693,342,286,7,15702.19
7300,480,60,324,4,9586.72
7301,338,286,154,2,7838.56
7302,534,214,172,1,1764.09
7303,505,144,156,3,3556.59
7304,300,436,243,6,4325.4
7305,190,274,316,5,4295.8
7306,398,433,284,7,12388.11
7307,138,51,150,9,26366.22
7308,739,421,273,10,29295.7
7309,421,409,320,6,27502.98
7310,64,45,341,6,9406.08
7311,204,14,181,2,5899.44
7312,997,187,172,6,13130.94
7313,849,327,173,2,7640.42
7314,825,184,336,2,3900.68
7315,55,166,218,2,8793.14
7316,61,137,100,2,8722.86
7317,850,409,21,4,18335.32
7318,657,24,205,8,34058.24
7319,803,142,96,8,13498.72
7320,294,382,187,7,6542.34
7321,187,368,131,1,3109.01
7322,116,374,82,5,7111.9
7323,44,213,231,9,18160.02
7324,135,474,138,9,40217.94
7325,622,482,346,3,4351.47
7326,987,77,243,3,2430.99
7327,508,333,303,3,8755.74
7328,814,164,185,1,3188.88
7329,641,345,253,7,25341.75
7330,624,107,161,1,1779.12
7331,986,301,340,5,23217.7
7332,378,164,102,10,31888.8
7333,301,152,82,1,1464.87
7334,568,293,272,1,2956.37
7335,470,194,155,7,22499.33
7336,330,272,188,10,22605.8
7337,669,468,201,3,9265.53
7338,356,205,232,6,19046.4
7339,993,117,226,4,9034.24
7340,525,469,63,2,1439.98
7341,348,108,225,4,931.6
7342,643,71,228,7,7593.18
7343,482,142,281,2,3374.68
7344,406,77,198,7,5672.31
7345,368,339,139,7,2305.52
7346,159,141,32,3,3631.89
7347,395,476,311,7,11001.62
7348,936,126,217,7,4742.43
7349,578,123,39,5,20428.2
7350,821,491,255,7,25962.79
7351,239,267,293,5,21734.85
7352,615,320,360,8,7063.68
7353,955,104,71,3,13227.57
7354,529,214,90,2,3528.18
7355,646,304,85,8,26409.28
7356,473,431,161,1,2451.13
7357,61,414,198,4,14420.68
7358,365,172,222,4,6416.68
7359,425,408,151,3,180.21
7360,568,492,49,5,14225.85
7361,870,305,94,5,13853.3
7362,744,277,268,7,6050.24
7363,137,26,107,5,4551.05
7364,138,254,22,3,10400.88
7365,20,261,285,10,32141.8
7366,257,438,175,6,458.28
7367,446,148,301,9,11730.69
7368,723,10,124,7,4495.89
7369,623,201,118,5,22842.0
7370,214,153,143,9,12440.34
7371,406,209,33,5,18389.05
7372,58,254,315,6,20801.76
7373,37,79,294,3,13344.15
7374,573,230,359,10,3533.3
7375,165,276,33,6,25643.58
7376,203,124,239,5,16052.1
7377,112,438,17,2,152.76
7378,373,40,200,4,9302.4
7379,964,286,247,10,39192.8
7380,401,473,6,7,2954.49
7381,861,20,290,10,18138.3
7382,570,422,26,9,2462.76
7383,533,450,324,2,2389.9
7384,319,289,267,9,10742.58
7385,802,462,226,2,9495.32
7386,130,150,35,7,24846.22
7387,592,187,286,7,15319.43
7388,18,280,306,2,1388.82
7389,698,219,321,9,14872.59
7390,422,27,349,4,11710.6
7391,987,355,106,3,4218.81
7392,751,285,237,1,4537.41
7393,70,264,239,10,40144.2
7394,735,320,143,6,5297.76
7395,778,270,322,2,2501.9
7396,851,52,243,1,1806.82
7397,265,389,322,7,8726.2
7398,851,207,229,3,9885.03
7399,181,355,283,7,9843.89
7400,644,364,329,2,2991.76
7401,567,304,134,6,19806.96
7402,461,10,334,1,642.27
7403,361,186,139,5,17772.45
7404,504,111,321,3,12936.27
7405,615,84,257,3,14902.26
7406,481,315,176,1,309.47
7407,929,67,287,3,13307.67
7408,394,436,263,1,720.9
7409,139,391,171,6,22246.38
7410,349,230,149,10,3533.3
7411,281,159,288,3,1308.39
7412,377,350,174,9,36123.57
7413,520,411,183,10,10803.5
7414,812,480,249,6,13753.44
7415,197,234,32,9,18991.44
7416,332,417,205,2,7222.12
7417,472,493,111,10,27936.1
7418,9,341,348,3,8656.05
7419,665,454,123,5,11602.05
7420,493,98,15,2,7696.52
7421,151,84,213,3,14902.26
7422,104,153,213,6,8293.56
7423,472,181,149,4,10804.56
7424,387,409,39,2,9167.66
7425,26,186,2,2,7108.98
7426,138,350,246,7,28096.11
7427,90,286,139,10,39192.8
7428,692,444,206,3,10678.11
7429,206,217,196,10,37649.2
7430,271,1,325,1,3529.13
7431,174,195,23,10,33477.2
7432,238,44,335,1,669.38
7433,94,378,118,5,7184.0
7434,765,191,273,5,18937.95
7435,188,413,353,4,13180.76
7436,514,173,352,6,23234.94
7437,976,329,67,2,6149.2
7438,510,141,268,8,9685.04
7439,270,25,317,10,12214.0
7440,322,216,297,7,13549.41
7441,510,169,312,4,13000.76
7442,133,238,8,6,127.62
7443,685,180,1,1,4122.11
7444,797,186,101,7,24881.43
7445,701,416,214,8,32823.84
7446,623,289,206,2,2387.24
7447,77,342,23,2,4486.34
7448,771,288,223,2,1540.12
7449,395,349,27,7,10834.11
7450,512,74,283,1,3716.09
7451,975,149,181,4,6551.6
7452,559,324,362,9,13960.98
7453,977,11,261,10,34812.3
7454,13,71,17,9,9762.66
7455,456,88,37,5,15977.35
7456,70,310,21,3,8845.86
7457,494,104,36,5,22045.95
7458,994,47,289,10,35691.1
7459,288,280,22,7,4860.87
7460,592,283,102,9,21470.4
7461,92,449,230,4,3964.92
7462,166,487,183,4,2134.24
7463,309,194,347,3,9642.57
7464,749,163,181,1,1691.53
7465,188,373,273,7,6775.79
7466,258,493,327,2,5587.22
7467,482,95,248,8,10804.16
7468,787,188,153,1,2479.61
7469,520,197,33,10,45469.6
7470,457,142,190,2,3374.68
7471,476,76,186,4,1779.8
7472,349,452,311,7,27228.32
7473,363,471,270,10,28829.9
7474,382,398,343,4,3247.48
7475,603,433,97,6,10618.38
7476,62,458,16,1,4177.8
7477,403,56,59,7,13873.23
7478,719,121,122,5,8309.55
7479,77,226,313,3,14568.78
7480,232,363,313,1,4841.29
7481,814,224,284,9,36561.87
7482,25,72,78,9,6103.35
7483,953,456,155,4,4396.36
7484,194,206,35,5,7815.1
7485,725,485,271,4,2930.12
7486,575,364,75,6,8975.28
7487,143,44,258,8,5355.04
7488,927,363,340,4,19365.16
7489,988,170,330,10,2822.2
7490,389,220,58,5,9542.7
7491,547,194,97,1,3214.19
7492,948,100,338,7,8137.36
7493,788,174,238,5,18459.15
7494,406,346,171,4,13635.6
7495,530,77,327,2,1620.66
7496,145,155,230,8,15053.6
7497,212,137,63,5,21807.15
7498,204,109,29,2,1148.7
7499,841,260,311,5,10345.9
7500,410,470,125,2,3031.46
7501,261,334,240,6,20155.32
7502,876,338,333,4,3641.48
7503,69,141,228,5,6053.15
7504,302,367,23,10,49612.5
7505,153,271,291,10,37640.2
7506,53,101,280,5,19486.7
7507,41,97,296,9,40965.39
7508,34,401,21,6,12948.96
7509,369,219,48,4,6610.04
7510,383,122,246,10,22276.6
7511,503,196,182,10,5733.8
7512,143,381,198,7,30983.96
7513,970,12,195,6,23742.18
7514,204,386,77,8,19653.2
7515,503,82,283,7,15656.2
7516,256,372,152,3,8361.99
7517,156,173,167,4,15489.96
7518,488,107,105,5,8895.6
7519,210,242,114,2,4156.46
7520,269,432,75,10,1765.8
7521,793,370,31,3,9110.28
7522,639,436,202,7,5046.3
7523,916,353,197,6,26150.34
7524,83,81,15,6,4524.42
7525,773,122,236,7,15593.62
7526,646,277,211,2,1728.64
7527,926,57,347,3,10764.18
7528,980,104,364,1,4409.19
7529,850,74,340,3,11148.27
7530,847,236,39,6,16584.24
7531,720,259,115,2,2254.16
7532,198,70,4,6,6323.34
7533,846,478,347,3,229.2
7534,38,100,238,10,11624.8
7535,835,208,129,8,35238.24
7536,334,413,25,10,32951.9
7537,216,105,231,2,7977.22
7538,878,174,68,8,29534.64
7539,284,176,94,9,25085.25
7540,440,163,339,1,1691.53
7541,395,435,273,5,7801.45
7542,827,460,78,9,23886.72
7543,472,12,361,4,15828.12
7544,976,464,331,3,3584.28
7545,512,427,180,6,24431.16
7546,662,164,180,1,3188.88
7547,775,50,198,3,14134.77
7548,380,61,20,7,34810.58
7549,394,168,28,5,23327.5
7550,621,375,226,7,10878.77
7551,19,494,233,10,7425.6
7552,957,310,365,6,17691.72
7553,17,429,27,4,19367.52
7554,371,303,199,2,8608.46
7555,716,92,15,9,42377.76
7556,854,468,61,3,9265.53
7557,148,15,162,1,2357.05
7558,248,37,209,9,11072.97
7559,608,93,231,9,16937.37
7560,626,414,182,4,14420.68
7561,142,304,302,10,33011.6
7562,125,6,311,6,20416.56
7563,872,102,30,1,540.25
7564,148,201,315,10,45684.0
7565,506,420,18,1,3815.73
7566,800,192,44,1,1411.81
7567,675,23,269,4,2193.04
7568,952,358,241,7,3558.59
7569,648,290,59,7,31245.55
7570,901,489,231,3,8392.38
7571,162,88,222,9,28759.23
7572,569,368,69,3,9327.03
7573,984,306,248,6,1735.62
7574,122,311,323,3,4489.47
7575,548,290,277,6,26781.9
7576,826,94,268,3,3150.0
7577,291,204,271,8,13356.56
7578,127,73,260,2,7532.68
7579,339,12,257,10,39570.3
7580,918,82,328,5,11183.0
7581,778,485,50,9,6592.77
7582,20,41,357,8,16549.52
7583,680,319,111,4,13487.08
7584,904,213,169,3,6053.34
7585,755,251,365,4,19041.2
7586,99,52,225,2,3613.64
7587,607,346,26,10,34089.0
7588,522,317,241,1,201.27
7589,429,235,362,1,4593.36
7590,936,346,5,6,20453.4
7591,444,248,40,1,1440.23
7592,923,56,162,4,7927.56
7593,527,414,246,8,28841.36
7594,44,293,90,10,29563.7
7595,440,422,19,6,1641.84
7596,371,27,230,6,17565.9
7597,454,216,30,2,3871.26
7598,828,51,79,3,8788.74
7599,969,247,114,2,9173.2
7600,938,477,225,6,12600.06
7601,710,170,214,7,1975.54
7602,533,23,113,2,1096.52
7603,834,188,168,7,17357.27
7604,196,57,233,3,10764.18
7605,345,273,162,5,13993.8
7606,330,406,325,1,1918.95
7607,557,500,138,8,19370.88
7608,610,432,29,7,1236.06
7609,776,51,52,7,20507.06
7610,435,154,28,7,13060.88
7611,826,73,31,10,37663.4
7612,197,311,19,2,2992.98
7613,536,295,351,7,15753.71
7614,444,498,88,8,9010.48
7615,40,354,9,7,21618.52
7616,224,481,272,8,30702.96
7617,234,437,54,8,36879.12
7618,606,223,154,8,28891.76
7619,717,316,232,7,27986.42
7620,99,99,132,9,37345.95
7621,991,485,347,5,3662.65
7622,227,440,271,6,13195.74
7623,224,95,191,2,2701.04
7624,980,359,180,4,1513.56
7625,511,188,360,4,9918.44
7626,855,23,265,3,1644.78
7627,6,37,93,6,7381.98
7628,820,313,218,9,25337.52
7629,324,97,320,10,45517.1
7630,973,267,345,6,26081.82
7631,554,324,308,6,9307.32
7632,584,367,124,6,29767.5
7633,946,292,60,6,13832.04
7634,347,192,268,5,7059.05
7635,256,349,352,6,9286.38
7636,72,322,365,2,2394.36
7637,419,373,168,7,6775.79
7638,741,471,354,6,17297.94
7639,38,166,22,5,21982.85
7640,980,343,260,3,6146.37
7641,696,58,19,10,42562.6
7642,932,420,28,1,3815.73
7643,80,158,78,10,10552.7
7644,362,262,320,6,3112.68
7645,553,376,219,3,5874.66
7646,899,300,91,10,48084.9
7647,413,213,357,10,20177.8
7648,720,59,19,8,39875.2
7649,274,166,67,4,17586.28
7650,42,406,249,3,5756.85
7651,612,82,84,6,13419.6
7652,524,450,165,3,3584.85
7653,852,485,174,4,2930.12
7654,814,395,262,4,9089.52
7655,282,44,358,10,6693.8
7656,771,173,73,3,11617.47
7657,98,329,104,6,18447.6
7658,679,196,297,6,3440.28
7659,26,458,231,5,20889.0
7660,852,392,73,1,866.58
7661,47,38,313,7,13432.51
7662,177,334,143,2,6718.44
7663,501,307,136,8,29050.16
7664,157,46,58,9,12740.49
7665,862,18,56,3,9689.22
7666,756,40,169,1,2325.6
7667,468,191,208,4,15150.36
7668,803,394,282,1,3752.97
7669,788,123,255,8,32685.12
7670,604,104,214,4,17636.76
7671,35,245,194,6,13603.14
7672,316,441,145,2,7416.36
7673,83,357,241,8,2607.04
7674,311,15,35,10,23570.5
7675,840,197,36,3,13640.88
7676,422,426,73,2,9784.7
7677,647,394,184,4,15011.88
7678,662,394,249,10,37529.7
7679,314,369,346,7,968.87
7680,306,227,74,1,945.05
7681,946,1,189,1,3529.13
7682,322,423,137,7,26341.42
7683,445,163,47,5,8457.65
7684,417,174,97,9,33226.47
7685,19,42,252,8,13588.72
7686,917,478,87,10,764.0
7687,419,346,128,9,30680.1
7688,841,296,59,8,27063.6
7689,320,112,212,2,7703.2
7690,784,353,280,3,13075.17
7691,480,207,241,2,6590.02
7692,723,309,172,10,3896.9
7693,978,142,34,6,10124.04
7694,35,199,175,9,8517.33
7695,650,253,140,8,10516.88
7696,73,102,276,8,4322.0
7697,107,172,267,5,8020.85
7698,935,31,58,4,1173.28
7699,752,217,137,1,3764.92
7700,629,337,206,7,8383.2
7701,92,473,100,3,1266.21
7702,405,40,277,5,11628.0
7703,474,372,324,3,8361.99
7704,786,134,256,10,20661.3
7705,689,224,247,6,24374.58
7706,689,489,231,2,5594.92
7707,614,388,29,2,7263.94
7708,510,417,176,5,18055.3
7709,527,367,220,6,29767.5
7710,14,428,73,6,8461.08
7711,803,327,46,5,19101.05
7712,463,377,36,7,7953.4
7713,688,82,9,7,15656.2
7714,875,412,81,2,7043.4
7715,689,252,283,7,22907.29
7716,736,498,291,8,9010.48
7717,443,287,40,7,21726.53
7718,287,319,9,3,10115.31
7719,889,294,299,10,27908.3
7720,769,51,67,9,26366.22
7721,211,29,346,10,41038.2
7722,554,93,353,8,15055.44
7723,269,197,59,7,31828.72
7724,4,209,138,1,3677.81
7725,165,485,273,7,5127.71
7726,204,422,319,2,547.28
7727,393,21,18,1,1604.3
7728,949,330,321,2,1381.16
7729,314,430,212,3,14430.48
7730,588,9,76,3,6299.37
7731,810,257,26,1,905.73
7732,401,163,137,5,8457.65
7733,876,265,83,3,5600.52
7734,389,200,167,5,6748.4
7735,116,117,214,10,22585.6
7736,51,153,267,8,11058.08
7737,103,312,343,1,4024.0
7738,928,50,3,5,23557.95
7739,328,65,219,8,11462.08
7740,770,407,228,10,31506.4
7741,858,229,303,3,9378.06
7742,608,293,189,5,14781.85
7743,440,388,59,1,3631.97
7744,805,388,21,6,21791.82
7745,540,387,81,5,5596.65
7746,160,340,330,2,5975.7
7747,217,228,333,2,6775.1
7748,249,149,29,9,14741.1
7749,640,462,167,8,37981.28
7750,81,328,319,8,29605.76
7751,809,115,297,10,13090.9
7752,996,265,335,2,3733.68
7753,366,5,149,3,753.36
7754,70,235,208,2,9186.72
7755,562,371,225,10,18991.5
7756,63,22,261,4,11195.32
7757,655,262,247,5,2593.9
7758,665,23,192,7,3837.82
7759,847,176,78,10,27872.5
7760,511,122,81,2,4455.32
7761,653,374,19,5,7111.9
7762,222,452,305,2,7779.52
7763,865,138,295,4,14263.6
7764,636,462,206,9,42728.94
7765,974,305,205,6,16623.96
7766,771,273,203,9,25188.84
7767,576,407,345,7,22054.48
7768,295,118,43,4,6206.84
7769,689,279,126,10,14697.3
7770,280,320,265,8,7063.68
7771,699,393,193,2,3573.78
7772,992,244,200,2,2941.46
7773,998,80,347,5,22005.4
7774,492,254,257,2,6933.92
7775,649,495,60,1,4689.28
7776,436,446,46,9,12088.08
7777,336,54,22,2,5932.02
7778,973,255,296,6,10574.22
7779,293,421,103,7,20506.99
7780,601,400,7,8,37348.4
7781,199,296,225,1,3382.95
7782,289,459,351,7,28986.93
7783,745,150,45,8,28395.68
7784,578,57,166,1,3588.06
7785,293,466,230,6,16359.24
7786,713,41,349,7,14480.83
7787,99,351,79,7,24700.62
7788,212,461,250,5,18264.45
7789,45,295,243,3,6751.59
7790,116,473,34,9,3798.63
7791,783,136,237,8,913.04
7792,905,149,303,6,9827.4
7793,548,441,102,4,14832.72
7794,573,400,72,6,28011.3
7795,666,330,340,4,2762.32
7796,82,15,190,3,7071.15
7797,51,249,86,6,16548.3
7798,908,438,287,10,763.8
7799,741,295,103,4,9002.12
7800,483,439,319,4,9319.4
7801,498,20,146,10,18138.3
7802,211,97,356,7,31861.97
7803,177,498,321,9,10136.79
7804,668,44,235,10,6693.8
7805,150,159,353,2,872.26
7806,920,2,341,7,13776.42
7807,457,168,168,10,46655.0
7808,619,374,14,5,7111.9
7809,689,209,85,4,14711.24
7810,6,52,300,9,16261.38
7811,338,296,42,4,13531.8
7812,840,407,32,10,31506.4
7813,47,264,160,8,32115.36
7814,5,304,286,5,16505.8
7815,911,482,53,1,1450.49
7816,646,147,217,9,36376.38
7817,828,312,88,6,24144.0
7818,49,345,235,6,21721.5
7819,831,371,1,2,3798.3
7820,644,194,37,9,28927.71
7821,423,374,307,5,7111.9
7822,897,186,2,6,21326.94
7823,194,76,306,5,2224.75
7824,983,384,280,3,2858.52
7825,965,440,125,8,17594.32
7826,624,94,99,10,10500.0
7827,856,488,343,6,21355.02
7828,485,292,155,7,16137.38
7829,732,166,346,10,43965.7
7830,375,452,31,10,38897.6
7831,360,402,178,7,25918.48
7832,980,421,84,4,11718.28
7833,308,167,66,8,10357.28
7834,69,226,56,3,14568.78
7835,11,270,82,5,6254.75
7836,845,117,175,6,13551.36
7837,13,403,293,8,35958.32
7838,519,496,112,1,3519.85
7839,635,500,272,8,19370.88
7840,597,250,314,6,7824.78
7841,576,199,137,7,6624.59
7842,187,87,249,7,31518.27
7843,70,62,67,2,7711.62
7844,597,498,111,4,4505.24
7845,125,477,187,4,8400.04
7846,26,53,164,1,3449.41
7847,642,268,257,2,7592.1
7848,3,290,268,1,4463.65
7849,109,102,105,5,2701.25
7850,5,1,235,2,7058.26
7851,624,486,180,4,15551.68
7852,703,267,203,3,13040.91
7853,73,114,309,5,18017.35
7854,436,324,289,5,7756.1
7855,194,361,120,2,1414.48
7856,136,174,91,8,29534.64
7857,405,496,116,10,35198.5
7858,948,344,44,7,4977.91
7859,200,440,265,10,21992.9
7860,785,156,32,7,9184.84
7861,64,242,252,9,18704.07
7862,213,144,211,6,7113.18
7863,797,173,153,1,3872.49
7864,658,389,336,8,9972.8
7865,202,412,314,2,7043.4
7866,530,1,216,4,14116.52
7867,394,399,229,5,7440.55
7868,637,427,161,9,36646.74
7869,344,1,153,9,31762.17
7870,709,91,176,10,10922.7
7871,220,93,115,8,15055.44
7872,401,500,188,1,2421.36
7873,80,48,310,4,14043.4
7874,46,129,126,1,559.47
7875,786,331,40,6,3954.3
7876,845,165,336,5,24351.95
7877,605,495,327,7,32824.96
7878,678,7,190,10,44381.2
7879,252,394,155,6,22517.82
7880,781,165,174,1,4870.39
7881,887,343,280,9,18439.11
7882,20,353,329,3,13075.17
7883,323,290,225,10,44636.5
7884,422,486,91,4,15551.68
7885,377,207,242,3,9885.03
7886,365,64,128,6,26029.68
7887,486,461,207,8,29223.12
7888,10,111,101,7,30184.63
7889,797,493,63,9,25142.49
7890,438,184,35,2,3900.68
7891,319,40,76,8,18604.8
7892,1000,15,71,5,11785.25
7893,859,184,35,9,17553.06
7894,833,151,127,6,14469.54
7895,384,250,353,4,5216.52
7896,619,35,156,10,20326.3
7897,189,7,99,2,8876.24
7898,448,7,310,8,35504.96
7899,146,414,1,1,3605.17
7900,726,259,285,1,1127.08
7901,744,404,254,4,5075.44
7902,1000,331,121,6,3954.3
7903,872,6,177,1,3402.76
7904,180,115,48,4,5236.36
7905,541,433,351,1,1769.73
7906,307,261,217,4,12856.72
7907,576,140,234,3,10409.25
7908,933,388,247,10,36319.7
7909,203,470,106,5,7578.65
7910,645,74,319,5,18580.45
7911,306,437,363,4,18439.56
7912,505,161,288,4,11958.28
7913,378,411,233,8,8642.8
7914,968,18,287,4,12918.96
7915,624,270,245,7,8756.65
7916,986,243,208,8,280.4
7917,11,368,196,9,27981.09
7918,908,62,224,8,30846.48
7919,984,282,189,6,13894.38
7920,949,399,281,3,4464.33
7921,823,46,190,9,12740.49
7922,134,224,239,10,40624.3
7923,423,86,210,6,223.98
7924,269,251,64,9,42842.7
7925,270,383,3,8,10387.2
7926,820,260,166,10,20691.8
7927,799,186,79,4,14217.96
7928,861,5,25,5,1255.6
7929,15,134,347,6,12396.78
7930,898,422,29,10,2736.4
7931,301,61,271,2,9945.88
7932,322,229,225,9,28134.18
7933,390,255,250,9,15861.33
7934,831,238,310,3,63.81
7935,803,465,232,2,8922.46
7936,900,179,334,10,29274.5
7937,468,345,174,3,10860.75
7938,548,341,352,6,17312.1
7939,601,9,81,10,20997.9
7940,55,386,329,9,22109.85
7941,104,298,203,5,20694.5
7942,2,441,194,6,22249.08
7943,137,466,97,7,19085.78
7944,163,326,24,2,6060.82
7945,242,415,71,3,8210.28
7946,627,12,307,4,15828.12
7947,363,484,162,1,4648.16
7948,994,227,252,2,1890.1
7949,96,297,266,3,4567.56
7950,42,468,103,9,27796.59
7951,95,327,156,5,19101.05
7952,936,144,95,8,9484.24
7953,884,444,271,2,7118.74
7954,206,197,5,2,9093.92
7955,358,367,69,9,44651.25
7956,403,104,164,10,44091.9
7957,633,287,212,9,27934.11
7958,463,263,254,5,5363.3
7959,856,453,42,10,31825.0
7960,721,223,153,2,7222.94
7961,937,146,203,8,18359.44
7962,803,379,33,5,14416.8
7963,326,448,194,5,4415.15
7964,224,8,326,9,34501.14
7965,800,73,54,8,30130.72
7966,815,240,331,6,24375.48
7967,516,277,211,4,3457.28
7968,51,327,229,6,22921.26
7969,151,162,341,1,4526.73
7970,285,376,215,8,15665.76
7971,210,317,45,7,1408.89
7972,370,139,166,9,39199.32
7973,739,166,127,4,17586.28
7974,620,475,196,8,18189.36
7975,243,278,149,9,28344.78
7976,447,80,83,10,44010.8
7977,513,312,9,5,20120.0
7978,247,175,4,4,12707.28
7979,95,108,87,4,931.6
7980,161,196,57,9,5160.42
7981,57,165,260,5,24351.95
7982,683,106,343,1,2024.84
7983,41,189,76,9,40520.52
7984,954,367,275,7,34728.75
7985,321,398,304,4,3247.48
7986,224,109,44,2,1148.7
7987,768,274,214,2,1718.32
7988,58,1,258,9,31762.17
7989,135,159,343,5,2180.65
7990,256,293,228,4,11825.48
7991,672,208,356,2,8809.56
7992,152,191,260,7,26513.13
7993,552,33,204,4,8299.48
7994,954,373,359,9,8711.73
7995,795,170,339,8,2257.76
7996,291,392,337,10,8665.8
7997,492,435,158,9,14042.61
7998,545,452,39,2,7779.52
7999,34,397,113,5,22234.8
8000,931,451,263,1,4794.69
8001,55,55,312,8,34749.6
8002,583,223,95,2,7222.94
8003,171,170,68,5,1411.1
8004,512,478,245,5,382.0
8005,964,210,237,7,27893.46
8006,434,274,144,10,8591.6
8007,237,320,94,7,6180.72
8008,123,294,182,8,22326.64
8009,494,154,228,6,11195.04
8010,571,177,269,3,5616.3
8011,624,477,69,1,2100.01
8012,337,68,74,10,42340.3
8013,809,330,230,3,2071.74
8014,85,98,311,6,23089.56
8015,171,229,98,8,25008.16
8016,157,327,261,3,11460.63
8017,775,173,130,3,11617.47
8018,220,340,210,7,20914.95
8019,279,49,241,5,4510.65
8020,972,64,161,6,26029.68
8021,96,394,154,3,11258.91
8022,773,166,226,2,8793.14
8023,857,356,3,4,18369.4
8024,171,365,281,4,16963.0
8025,620,97,362,6,27310.26
8026,65,259,248,9,10143.72
8027,582,219,280,6,9915.06
8028,945,328,20,5,18503.6
8029,975,227,351,7,6615.35
8030,641,236,158,3,8292.12
8031,506,95,232,3,4051.56
8032,985,336,165,8,9037.68
8033,677,158,183,1,1055.27
8034,330,96,189,8,31149.76
8035,428,16,138,9,36140.13
8036,242,56,218,10,19818.9
8037,547,79,302,7,31136.35
8038,901,152,206,8,11718.96
8039,390,282,263,3,6947.19
8040,879,398,124,4,3247.48
8041,422,386,236,10,24566.5
8042,107,54,106,5,14830.05
8043,654,41,177,6,12412.14
8044,681,434,262,4,6040.0
8045,633,302,18,3,10590.63
8046,167,279,204,3,4409.19
8047,598,403,23,5,22473.95
8048,976,158,118,1,1055.27
8049,95,493,95,5,13968.05
8050,999,343,225,6,12292.74
8051,56,267,342,6,26081.82
8052,447,404,81,10,12688.6
8053,747,369,228,7,968.87
8054,863,124,176,8,25683.36
8055,162,154,197,1,1865.84
8056,916,24,281,1,4257.28
8057,928,324,169,4,6204.88
8058,955,178,70,2,3437.94
8059,749,406,99,7,13432.65
8060,860,87,128,2,9005.22
8061,327,247,66,4,18346.4
8062,816,202,268,6,26797.14
8063,712,273,349,2,5597.52
8064,126,249,136,1,2758.05
8065,787,481,151,4,15351.48
8066,202,363,257,3,14523.87
8067,358,269,237,5,9666.4
8068,533,348,162,3,10033.35
8069,650,479,257,2,372.36
8070,777,390,177,6,260.88
8071,196,103,218,1,4523.41
8072,507,176,98,3,8361.75
8073,443,442,23,8,29326.0
8074,290,212,55,5,6071.5
8075,5,166,167,4,17586.28
8076,441,169,347,1,3250.19
8077,301,355,280,8,11250.16
8078,79,394,226,3,11258.91
8079,810,188,91,6,14877.66
8080,846,448,183,4,3532.12
8081,978,451,52,9,43152.21
8082,612,208,4,7,30833.46
8083,125,244,88,5,7353.65
8084,543,237,24,3,4398.6
8085,854,355,356,10,14062.7
8086,947,122,203,1,2227.66
8087,390,139,300,7,30488.36
8088,908,283,311,10,23856.0
8089,592,103,29,5,22617.05
8090,784,159,361,6,2616.78
8091,595,339,198,2,658.72
8092,325,492,207,8,22761.36
8093,553,143,59,2,581.96
8094,426,420,230,1,3815.73
8095,426,457,63,1,3382.98
8096,143,436,284,9,6488.1
8097,935,426,170,9,44031.15
8098,987,209,189,7,25744.67
8099,458,150,217,7,24846.22
8100,167,431,215,4,9804.52
8101,29,271,159,10,37640.2
8102,857,326,159,7,21212.87
8103,318,23,324,2,1096.52
8104,783,408,306,4,240.28
8105,232,83,74,4,8082.6
8106,443,329,53,3,9223.8
8107,814,24,312,9,38315.52
8108,598,249,365,8,22064.4
8109,525,308,139,5,3206.5
8110,707,337,79,8,9580.8
8111,201,444,313,6,21356.22
8112,141,157,12,8,17933.36
8113,641,319,317,2,6743.54
8114,675,304,279,3,9903.48
8115,481,323,150,6,21337.5
8116,199,25,182,3,3664.2
8117,528,295,196,10,22505.3
8118,389,214,144,9,15876.81
8119,450,396,117,1,1784.81
8120,396,475,214,6,13642.02
8121,403,492,316,9,25606.53
8122,849,115,315,5,6545.45
8123,832,326,33,1,3030.41
8124,409,483,98,8,27357.84
